match_id,startTime,equipo_local,equipo_visitante,ranking_local,ranking_visitante,goles_local,goles_visitante,Local_Top_Stats_Posesión,Visitante_Top_Stats_Posesión,Local_Top_Stats_Goles esperados,Visitante_Top_Stats_Goles esperados,Local_Top_Stats_Total Remates,Visitante_Top_Stats_Total Remates,Local_Top_Stats_Remates a puerta,Visitante_Top_Stats_Remates a puerta,Local_Top_Stats_Grandes chances,Visitante_Top_Stats_Grandes chances,Local_Top_Stats_Fueras de Juego,Visitante_Top_Stats_Fueras de Juego,Local_Top_Stats_Pases completados,Visitante_Top_Stats_Pases completados,Local_Top_Stats_Tarjeta roja,Visitante_Top_Stats_Tarjeta roja,Local_Remates_Goles esperados,Visitante_Remates_Goles esperados,Local_Remates_Total Remates,Visitante_Remates_Total Remates,Local_Remates_Remates a Puerta,Visitante_Remates_Remates a Puerta,Local_Remates_Remates Fuera,Visitante_Remates_Remates Fuera,Local_Remates_Remates bloqueados,Visitante_Remates_Remates bloqueados,Local_Remates_Pelotas al poste,Visitante_Remates_Pelotas al poste,Local_Remates_Goles esperados de remates al arco,Visitante_Remates_Goles esperados de remates al arco,Local_Remates_Remates dentro del área,Visitante_Remates_Remates dentro del área,Local_Remates_Remates fuera del área,Visitante_Remates_Remates fuera del área,Local_Remates_Remates de cabeza,Visitante_Remates_Remates de cabeza,Local_Remates_Grandes chances perdidas,Visitante_Remates_Grandes chances perdidas,Local_Pases_Pases completados,Visitante_Pases_Pases completados,Local_Pases_Asistencias esperadas,Visitante_Pases_Asistencias esperadas,Local_Pases_Centros,Visitante_Pases_Centros,Local_Pases_Pases largos completados,Visitante_Pases_Pases largos completados,Local_Pases_Pases claves,Visitante_Pases_Pases claves,Local_Pases_Pases en el último tercio,Visitante_Pases_Pases en el último tercio,Local_Pases_Pases hacia atrás,Visitante_Pases_Pases hacia atrás,Local_Defensivas_Intercepciones,Visitante_Defensivas_Intercepciones,Local_Defensivas_Salvadas de portero,Visitante_Defensivas_Salvadas de portero,Local_Defensivas_Barridas ganadas,Visitante_Defensivas_Barridas ganadas,Local_Defensivas_Despejes,Visitante_Defensivas_Despejes,Local_Duelos_Duelos ganados,Visitante_Duelos_Duelos ganados,Local_Duelos_Duelos aéreos (ganados),Visitante_Duelos_Duelos aéreos (ganados),Local_Duelos_Duelos en el suelo (ganados),Visitante_Duelos_Duelos en el suelo (ganados),Local_Duelos_Faltas recibidas,Visitante_Duelos_Faltas recibidas,Local_Duelos_Regates,Visitante_Duelos_Regates,Local_Duelos_Regateado,Visitante_Duelos_Regateado,Local_Duelos_Posesiones ganadas en el último tercio,Visitante_Duelos_Posesiones ganadas en el último tercio,Local_Duelos_Posesiones perdidas,Visitante_Duelos_Posesiones perdidas,Local_Disciplinarias_Tarjeta roja,Visitante_Disciplinarias_Tarjeta roja,Local_Disciplinarias_Faltas,Visitante_Disciplinarias_Faltas,Local_Disciplinarias_Tarjeta amarilla,Visitante_Disciplinarias_Tarjeta amarilla
4402242,2025-11-14T14:45:00-05:00,Polonia,Países Bajos,36,8,1,1,40,60,"1,56","0,74",12,8,5,3,3,1,3,0,362,579,0,0,"1,56","0,74",12,8,5,3,2,4,5,1,0,0,"1,1600000000000001","1,01",8,7,5,1,1,3,2,1,362,579,"1,48","1,34",5,3,31,13,7,7,37,89,62,101,6,3,2,4,8,8,23,19,10,14,6,3,4,11,11,10,3,4,4,3,0,2,89,90,0,0,10,14,2,1
4607096,2025-11-14T21:30:00-05:00,Venezuela,Australia,49,27,1,0,66,34,"1,11","0,7",10,9,5,4,2,1,0,1,635,320,0,0,"1,11","0,7",10,9,5,4,4,3,1,2,0,0,"2,05","0,62",7,8,3,2,2,2,1,2,635,320,"0,6900000000000001","0,6",5,4,30,15,9,7,55,26,98,48,4,10,4,4,10,5,4,13,10,18,7,7,3,11,7,11,2,1,1,2,4,3,90,73,0,0,11,7,1,1
4607429,2025-11-15T08:00:00-05:00,Sudáfrica,Zambia,60,91,3,1,67,33,"0,74","0,39",14,5,6,1,3,0,0,0,449,174,0,0,"0,74","0,39",14,5,6,1,5,3,3,1,0,0,"1,27","0,14",5,4,9,1,1,0,1,0,449,174,"0,6500000000000001","0,19",2,1,28,31,12,3,61,35,82,35,7,11,0,3,15,10,24,8,15,5,2,3,13,2,15,16,3,5,5,3,6,0,83,111,0,0,18,15,1,1
4523740,2025-11-15T10:00:00-05:00,Rusia,Chile,35,55,0,2,60,40,"0,65","0,53",16,4,2,2,0,2,1,2,423,262,0,0,"0,65","0,53",16,4,2,2,8,0,5,2,2,0,"0,09000000000000001","0,9299999999999999",10,3,6,1,2,0,0,0,423,262,"0,54","0,32000000000000006",3,0,43,25,11,3,85,48,86,54,7,10,0,2,15,7,9,33,16,7,4,4,12,3,17,5,5,6,6,5,4,4,138,122,0,0,5,17,1,3
4601408,2025-11-15T11:00:00-05:00,Brasil,Senegal,6,15,2,0,47,53,"1,67","0,81",14,11,6,1,2,0,2,2,288,325,0,0,"1,67","0,81",14,11,6,1,4,6,4,4,2,1,"2,17","0,04",11,7,3,4,3,1,1,0,288,325,"1,3699999999999999","0,8400000000000002",3,3,16,19,11,6,32,39,49,44,6,6,1,4,10,12,22,13,18,9,5,2,13,7,14,15,9,11,11,9,7,4,93,100,0,0,15,14,1,4
4313975,2025-11-15T12:00:00-05:00,Liechtenstein,Gales,206,37,0,1,22,78,"0,28","2,39",3,18,0,7,0,5,2,3,133,633,0,0,"0,28","2,39",3,18,0,7,3,8,0,3,0,1,0,"2,7899999999999996",2,12,1,6,1,4,0,4,133,633,"0,29000000000000004","2,5",2,9,17,23,2,13,22,99,42,87,2,5,6,0,6,4,51,9,8,23,6,11,2,12,4,9,3,15,14,3,0,12,112,126,0,0,9,5,2,3
4313976,2025-11-15T12:00:00-05:00,Chipre,Austria,123,23,0,2,37,63,"0,35","2,07",4,12,0,6,0,3,2,0,232,505,0,0,"0,35","2,07",4,12,0,6,3,5,1,1,0,1,0,"1,9800000000000002",3,10,1,2,1,2,0,3,232,505,"0,36999999999999994","1,87",4,3,22,25,3,9,46,79,53,107,8,2,4,0,10,12,13,27,14,25,8,6,6,19,13,13,4,4,4,4,3,14,146,123,0,0,13,15,2,0
4313978,2025-11-15T12:00:00-05:00,Turquía,Bulgaria,22,87,2,0,67,33,"2,28","0,45",19,9,6,2,4,0,0,1,481,207,0,0,"2,28","0,45",19,9,6,2,10,2,3,5,1,1,"1,8800000000000001","1,04",12,5,7,5,4,1,4,1,481,207,"1,55","0,14",4,1,22,17,15,6,54,23,84,42,8,14,2,5,16,8,15,30,10,17,5,9,5,8,10,9,12,8,8,12,6,1,121,131,0,0,11,12,3,1
4402241,2025-11-15T12:00:00-05:00,Georgia,España,72,2,0,4,39,61,"0,28","3,51",6,14,2,7,0,4,1,0,340,582,0,0,"0,28","3,51",6,14,2,7,3,3,1,4,1,1,"0,11","4,13",3,12,3,2,1,1,0,3,340,582,"0,41000000000000003","2,77",0,5,19,21,4,12,28,70,86,89,11,5,3,2,7,7,21,20,4,2,1,1,3,1,9,7,8,5,5,8,1,7,99,97,0,0,9,9,0,1
4313971,2025-11-15T14:45:00-05:00,Suiza,Suecia,19,38,4,1,59,41,"1,7","0,65",9,6,7,3,0,1,0,1,477,319,0,0,"1,7","0,65",9,6,7,3,2,3,0,0,0,0,"2,5799999999999996","0,48",8,5,1,1,2,1,1,1,477,319,"0,6400000000000001","0,31000000000000005",3,2,29,23,5,5,54,33,90,59,3,5,2,3,5,7,8,27,11,15,4,7,7,8,18,13,4,2,2,4,5,1,108,96,0,0,13,18,1,4
4402240,2025-11-15T14:45:00-05:00,Dinamarca,Bielorrusia,21,96,2,2,67,33,"3,04","0,84",35,7,10,3,3,1,0,1,552,234,0,0,"3,04","0,84",35,7,10,3,13,4,11,0,0,1,"2,43","1,19",22,5,13,2,11,1,3,1,552,234,"2,79","0,48",11,1,23,27,27,6,89,28,102,49,9,9,1,8,12,10,7,40,24,11,12,7,12,4,15,4,12,5,5,12,8,0,136,121,0,0,4,15,0,5
4544174,2025-11-15T17:00:00-05:00,Estados Unidos,Paraguay,17,40,2,1,56,44,"1,11","0,7",8,8,4,3,1,1,1,2,487,352,0,0,"1,11","0,7",8,8,4,3,1,1,4,4,0,0,"1,46","1,09",5,3,3,5,1,3,1,0,487,352,"0,6300000000000001","0,38",1,5,18,38,5,5,68,35,85,82,7,14,2,1,13,15,21,29,28,9,10,6,18,3,12,13,11,4,4,11,3,2,142,134,0,0,13,12,2,3
4548237,2025-11-15T19:30:00-05:00,Colombia,Nueva Zelanda,13,85,2,1,64,36,"1,9","0,55",22,10,8,3,0,1,4,2,497,233,0,0,"1,9","0,55",22,10,8,3,8,3,6,4,0,0,"1,7","0,6",11,5,11,5,2,0,0,0,497,233,"1,75","0,81",3,0,20,17,19,7,64,41,114,43,6,10,2,6,8,10,19,19,9,2,3,1,6,1,13,15,5,3,3,5,3,2,92,97,0,0,16,13,0,1
4548662,2025-11-15T20:00:00-05:00,México,Uruguay,14,16,0,0,52,48,"0,5","0,08",10,3,3,2,0,0,2,1,363,326,0,0,"0,5","0,08",10,3,3,2,5,1,2,0,0,0,"0,18","0,08",5,2,5,1,2,1,1,0,363,326,"0,29","0,21",3,1,21,33,8,2,42,50,69,54,3,3,2,3,12,9,11,15,5,9,2,3,3,6,19,19,1,5,5,1,4,2,101,102,0,0,19,19,3,6
4313970,2025-11-16T09:00:00-05:00,Hungría,Irlanda,41,59,2,3,53,47,"1,62","1,68",18,10,7,5,2,3,1,3,319,279,0,0,"1,62","1,68",18,10,7,5,3,3,8,2,0,0,"2,11","2,04",12,8,6,2,6,1,1,2,319,279,"1,54","1,51",8,4,13,22,14,6,53,56,67,44,11,4,2,5,16,7,40,32,35,34,18,17,17,17,17,10,10,5,5,10,3,2,124,136,0,0,10,17,2,4
4402239,2025-11-16T09:00:00-05:00,Portugal,Armenia,5,107,9,1,76,24,"5,21","0,75",34,4,15,2,4,1,3,1,600,159,0,0,"5,21","0,75",34,4,15,2,11,1,8,1,3,0,"6,299999999999999","0,31",24,2,10,2,7,1,3,0,600,159,"2,4699999999999998","0,8",11,2,22,8,22,3,62,13,129,42,6,5,1,6,8,7,7,28,12,6,6,3,6,3,9,5,9,6,6,9,5,1,97,86,0,0,7,10,0,1
4313969,2025-11-16T12:00:00-05:00,Ucrania,Islandia,32,74,2,0,52,48,"1,54","0,72",13,10,6,2,2,0,2,2,350,311,0,0,"1,54","0,72",13,10,6,2,7,3,0,5,1,0,"2,75","1,6400000000000001",7,6,6,4,2,5,2,0,350,311,"1,08","0,8800000000000001",3,7,27,26,12,9,82,41,60,67,8,9,3,4,10,9,32,44,16,21,11,14,5,7,6,12,2,4,4,2,5,2,135,132,0,0,12,6,2,1
4402237,2025-11-16T12:00:00-05:00,Azerbaiyán,Francia,126,3,1,3,26,74,"0,15","2,72",2,17,1,4,1,4,1,0,147,550,0,0,"0,15","2,72",2,17,1,4,1,5,0,8,0,0,"0,16","2,68",2,12,1,5,0,4,0,2,147,550,"0,33","3,8299999999999996",0,8,10,19,1,14,30,62,34,119,7,6,2,0,13,8,24,9,14,29,6,14,8,15,10,10,4,14,14,4,2,4,110,119,0,0,10,12,2,0
4402236,2025-11-16T14:45:00-05:00,Italia,Noruega,12,31,1,4,58,42,"1,32","1,62",15,13,4,5,2,3,0,0,473,334,0,0,"1,32","1,62",15,13,4,5,6,8,5,0,0,0,"1,7999999999999998","1,96",9,8,6,5,3,0,1,1,473,334,"1,2400000000000002","1,01",8,2,26,26,12,12,67,46,68,71,3,7,1,3,7,6,21,19,21,22,8,11,13,11,8,15,4,8,8,4,1,2,91,92,0,0,15,8,3,2
4606265,2025-11-17T09:00:00-05:00,Egipto,Argelia,29,28,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4617787,2025-11-17T11:00:00-05:00,Egipto,Cabo Verde,29,67,1,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
4613481,2025-11-17T11:30:00-05:00,Qatar,Zimbabue,57,130,1,2,69,31,"0,5","0,35",8,7,5,3,0,0,4,1,505,172,0,0,"0,5","0,35",8,7,5,3,2,3,1,1,0,0,"1,7799999999999998","0,52",6,6,2,1,1,2,0,0,505,172,"0,6200000000000001","0,24000000000000005",7,3,30,15,5,5,43,54,93,40,6,7,1,4,8,10,33,16,13,22,8,7,5,15,10,15,4,6,6,4,2,3,113,130,0,0,15,10,0,1
4402235,2025-11-17T14:45:00-05:00,Montenegro,Croacia,80,11,2,3,37,63,"0,9","2,89",12,17,5,7,1,1,2,0,222,439,0,0,"0,9","2,89",12,17,5,7,5,5,2,5,1,1,"1,8899999999999997","2,8299999999999996",5,13,7,4,1,2,1,1,222,439,"0,37","1,1700000000000002",5,7,28,24,10,8,37,49,53,69,3,5,4,3,6,7,25,22,13,13,6,3,7,10,15,15,3,12,12,3,3,2,99,95,0,0,17,16,3,1
4402234,2025-11-17T14:45:00-05:00,Alemania,Eslovaquia,10,48,6,0,72,28,"3,95","0,38",22,6,10,2,7,0,0,0,757,260,0,0,"3,95","0,38",22,6,10,2,7,2,5,2,0,0,"5,4399999999999995","0,9",19,4,3,2,4,1,2,1,757,260,"3,4499999999999997","0,16000000000000003",10,1,24,14,20,2,96,11,150,51,4,11,2,4,6,8,8,37,2,2,1,1,1,1,2,10,4,8,8,4,9,1,104,98,0,0,11,3,1,0
4402238,2025-11-17T14:45:00-05:00,Países Bajos,Lituania,8,148,4,0,69,31,"3,08","0,77",20,9,8,1,6,0,0,1,493,191,0,0,"3,08","0,77",20,9,8,1,8,5,4,3,2,0,"3,53","0,04",14,3,6,6,3,2,4,1,493,191,"1,8600000000000003","0,41",6,1,20,24,14,6,72,23,79,54,6,8,1,4,4,11,16,35,2,3,2,1,0,2,9,9,10,3,3,10,5,3,123,98,0,0,10,10,0,2
4548661,2025-11-18T05:15:00-05:00,Japón,Bolivia,18,77,3,0,53,47,"1,7","0,35",8,12,6,0,3,0,1,1,285,245,0,0,"1,7","0,35",8,12,6,0,2,7,0,5,1,0,"2,5700000000000003",0,7,4,1,8,2,1,2,0,285,245,"0,79","0,08",4,1,28,20,7,5,33,23,60,55,5,9,0,3,9,9,12,10,11,16,5,3,6,13,11,18,2,8,8,2,4,1,82,86,0,0,19,11,2,1
4602625,2025-11-18T06:00:00-05:00,Corea del Sur,Ghana,25,73,1,0,56,44,"1,24","0,49",7,8,4,1,1,0,0,2,378,298,0,0,"1,24","0,49",7,8,4,1,2,5,1,2,1,1,"1,59","0,02",6,6,1,2,3,1,1,0,378,298,"0,7200000000000002","0,3500000000000001",4,2,24,10,6,5,34,34,65,57,15,10,1,3,7,7,9,16,3,18,2,4,1,14,12,11,2,10,10,2,2,1,99,96,0,0,11,12,1,1
4612657,2025-11-18T10:00:00-05:00,Senegal,Kenia,15,109,8,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4609383,2025-11-18T10:00:00-05:00,Omán,Costa de Marfil,79,33,0,2,43,57,0,0,4,9,2,3,0,0,0,0,0,0,0,0,0,0,4,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4600041,2025-11-18T11:00:00-05:00,Irak,Emiratos Árabes,56,68,2,1,50,50,"1,45","1,03",10,13,2,4,1,1,1,6,283,289,0,0,"1,45","1,03",10,13,2,4,4,7,4,2,0,1,"0,9299999999999999","1,21",6,9,4,4,2,5,1,1,283,289,"0,7100000000000001","0,81",7,6,29,20,6,11,49,49,59,60,4,7,3,0,6,8,24,28,31,25,15,14,16,11,11,8,8,7,7,8,1,3,134,118,0,0,8,12,1,5
4617788,2025-11-18T11:00:00-05:00,Uzbekistán,Irán,50,20,0,0,45,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4609147,2025-11-18T11:30:00-05:00,Arabia Saudita,Argelia,61,28,0,2,50,50,0,0,4,7,2,0,0,0,0,0,0,0,0,0,0,0,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
4606621,2025-11-18T13:00:00-05:00,Jordania,Mali,63,54,0,0,45,55,0,0,9,15,6,5,0,0,0,0,0,0,0,0,0,0,9,15,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608336,2025-11-18T14:00:00-05:00,Marruecos,Uganda,7,88,4,0,62,38,"3,72","0,05",23,2,11,1,5,0,1,4,503,278,0,0,"3,72","0,05",23,2,11,1,9,1,3,0,0,0,"3,92","0,01",19,1,4,2,2,0,4,0,503,278,"2,12","0,33999999999999997",8,0,45,25,17,2,61,33,105,58,12,9,1,8,15,12,5,14,2,13,1,4,1,9,10,13,7,4,5,7,11,0,108,101,0,0,13,10,0,2
4601409,2025-11-18T14:30:00-05:00,Brasil,Túnez,6,46,1,1,74,26,"2,61","0,58",22,7,3,2,0,1,1,2,534,154,0,0,"2,61","0,58",22,7,3,2,10,2,9,3,1,0,"1,52","0,5",11,2,11,5,0,0,1,0,534,154,"0,68","0,07999999999999999",1,2,23,15,16,4,69,22,80,31,3,6,1,2,9,4,11,33,4,3,2,2,2,1,14,11,7,2,2,7,5,5,92,93,0,0,12,15,1,1
4402233,2025-11-18T14:45:00-05:00,Escocia,Dinamarca,42,21,4,2,30,70,"1,73","2,16",10,18,5,3,1,1,1,1,189,536,0,1,"1,73","2,16",10,18,5,3,2,8,3,7,0,0,"2,24","2,37",7,10,3,8,1,4,1,1,189,536,"0,41000000000000003","1,6300000000000003",4,8,18,18,4,16,35,64,23,100,12,7,1,1,18,14,38,20,16,30,7,12,9,18,11,14,8,6,6,8,3,3,123,142,0,1,15,12,1,2
4402232,2025-11-18T14:45:00-05:00,España,Turquía,2,22,2,2,73,27,"2,68","1,17",21,13,9,7,3,0,3,1,709,230,0,0,"2,68","1,17",21,13,9,7,7,1,5,5,0,0,"2,3899999999999997","1,7300000000000002",16,7,5,6,3,1,3,0,709,230,"1,7500000000000002","0,4000000000000001",5,4,14,24,17,8,81,31,153,48,5,10,5,6,4,8,7,39,7,7,6,4,1,3,8,5,1,4,4,1,5,2,100,74,0,0,5,8,1,5
4313955,2025-11-18T14:45:00-05:00,Bulgaria,Georgia,87,72,2,1,23,77,"0,71",2,3,17,3,3,1,1,0,0,164,746,0,0,"0,71",2,3,17,3,3,0,9,0,5,0,0,"1,33","1,12",2,9,1,8,0,3,0,1,164,746,"0,31000000000000005","1,2000000000000002",1,7,10,34,2,13,36,109,25,123,9,13,2,1,13,5,37,4,6,17,2,9,4,8,9,7,7,16,16,7,3,4,115,139,0,0,7,9,1,2
4313962,2025-11-18T14:45:00-05:00,Suecia,Eslovenia,38,58,1,1,61,39,"0,57","1,96",11,17,2,3,0,1,2,2,557,330,0,0,"0,57","1,96",11,17,2,3,5,4,4,10,0,0,"0,28","1,44",8,10,3,7,3,0,0,0,557,330,"0,5100000000000001","1,03",4,2,16,38,7,9,68,48,120,68,14,15,6,1,7,9,17,25,12,10,5,6,7,4,11,6,9,2,2,9,4,5,118,106,0,0,6,11,2,1
4313959,2025-11-18T14:45:00-05:00,Gales,Macedonia del Norte,37,69,7,1,70,30,"2,72","0,52",17,6,10,2,2,1,0,0,551,190,0,0,"2,72","0,52",17,6,10,2,2,2,5,2,1,0,"4,43","0,6000000000000001",15,2,2,4,4,0,0,0,551,190,"0,7600000000000001","0,28",6,1,25,16,12,4,64,25,111,46,3,5,1,3,6,8,16,24,6,2,4,1,2,1,12,4,6,4,4,6,4,2,90,101,0,0,6,12,0,3
4313956,2025-11-18T14:45:00-05:00,Austria,Bosnia Herzegovina,23,64,1,1,70,30,"1,29","0,86",10,8,3,1,0,1,2,1,548,197,0,0,"1,29","0,86",10,8,3,1,5,4,2,3,1,0,"0,99","0,21",6,5,4,3,2,1,0,0,548,197,"1,11","0,36000000000000004",5,1,21,13,6,4,82,45,102,60,7,9,0,2,11,11,35,57,21,18,10,12,11,6,7,7,6,8,8,6,3,0,148,134,0,0,8,9,1,1
4544173,2025-11-18T19:00:00-05:00,Estados Unidos,Uruguay,17,16,5,1,48,52,"0,74","0,59",10,9,7,2,2,1,2,1,326,353,0,1,"0,74","0,59",10,9,7,2,0,3,3,4,0,1,"3,0999999999999996","0,4",7,5,3,4,3,1,0,1,326,353,"0,79","0,6600000000000001",4,3,17,27,8,6,54,44,70,73,13,7,1,2,9,12,14,14,15,15,7,7,8,8,10,10,2,4,4,2,9,3,107,111,0,1,10,10,2,2
4497726,2025-11-18T20:00:00-05:00,Haití,Nicaragua,83,131,2,0,51,49,0,0,9,9,4,3,3,0,2,1,342,302,0,0,0,0,9,9,4,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,342,302,0,0,4,2,27,21,8,6,56,53,66,55,6,5,3,1,10,10,27,17,1,0,1,0,0,0,13,20,15,7,8,16,4,2,111,115,0,0,20,13,4,3
4497727,2025-11-18T20:00:00-05:00,Jamaica,Curazao,71,82,0,0,60,40,0,0,13,16,1,4,3,2,1,2,262,165,1,0,0,0,13,16,1,4,8,6,4,6,3,0,0,0,0,0,0,0,0,0,4,2,262,165,0,0,3,2,18,27,7,11,72,51,40,31,7,10,4,1,5,12,20,44,29,28,15,15,14,13,18,15,6,4,4,6,1,2,156,130,1,0,17,19,3,1
4497730,2025-11-18T20:00:00-05:00,Panamá,El Salvador,34,101,3,0,70,30,0,0,21,6,10,1,6,0,3,0,494,177,0,0,0,0,21,6,10,1,10,4,1,1,2,0,0,0,0,0,0,0,0,0,6,0,494,177,0,0,5,0,42,22,15,3,69,52,72,32,5,3,1,6,7,5,10,18,16,17,7,7,9,10,16,20,4,4,4,4,4,0,98,96,0,0,22,17,1,2
4607097,2025-11-18T20:30:00-05:00,Colombia,Australia,13,27,3,0,66,34,"2,15","0,14",16,2,8,1,1,0,2,2,677,325,0,0,"2,15","0,14",16,2,8,1,3,1,5,0,0,0,"3,31","0,06",10,1,6,1,2,0,0,0,677,325,"0,9100000000000001","0,01",6,0,39,11,11,0,86,34,111,55,10,9,1,5,10,10,3,21,20,11,6,5,14,6,12,14,13,4,4,13,3,1,105,109,0,0,14,12,2,2
4556520,2025-11-18T20:30:00-05:00,México,Paraguay,14,40,1,2,72,28,"2,07","1,86",9,14,4,7,2,3,0,1,448,124,0,0,"2,07","1,86",9,14,4,7,3,5,2,2,1,0,"1,61","2,56",6,6,3,8,2,1,2,1,448,124,"1,12","0,9200000000000002",5,2,28,22,6,10,57,53,74,31,6,4,5,3,9,14,23,20,17,14,6,7,11,7,19,14,2,3,3,2,1,4,117,94,0,0,14,19,3,3
4548235,2025-11-18T20:30:00-05:00,Ecuador,Nueva Zelanda,24,85,2,0,72,28,"2,69","0,46",24,10,8,2,2,0,0,0,555,163,0,0,"2,69","0,46",24,10,8,2,8,3,8,5,1,0,"2,57","0,47000000000000003",12,6,12,4,2,3,0,0,555,163,"1,1500000000000001","0,17",3,3,45,11,17,7,72,47,140,35,4,12,2,7,11,12,4,33,9,11,3,8,6,3,10,6,4,1,1,4,6,5,140,113,0,0,7,10,1,0
4431642,2025-11-26T11:00:00-05:00,Sudán,Líbano,117,114,2,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5
4623049,2025-12-01T08:00:00-05:00,Túnez,Siria,46,84,0,1,69,31,0,0,17,4,4,3,1,0,0,1,480,168,0,0,0,0,17,4,4,3,11,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,480,168,0,0,12,1,21,11,15,2,65,40,78,28,7,10,2,4,14,15,22,39,33,25,13,9,20,16,13,11,8,7,7,8,6,1,132,132,0,0,12,14,2,1
4623054,2025-12-01T10:45:00-05:00,Qatar,Palestina,57,95,0,1,65,35,0,0,10,7,3,1,0,1,2,0,434,198,0,0,0,0,10,7,3,1,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,434,198,0,0,5,3,20,14,8,6,52,35,62,29,4,3,1,3,5,1,20,35,18,8,11,5,7,3,10,6,5,5,5,4,1,2,111,94,0,0,7,10,0,1
4623515,2025-12-02T07:00:00-05:00,Marruecos,Comoros,7,108,3,1,52,48,0,0,13,11,5,3,5,1,3,1,381,398,0,0,0,0,13,11,5,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,1,381,398,0,0,7,1,20,28,12,9,42,53,78,82,7,15,3,1,9,5,29,13,15,17,9,6,6,11,8,10,4,5,5,4,3,4,118,130,0,0,10,8,0,1
4622958,2025-12-02T09:30:00-05:00,Egipto,Kuwait,29,133,1,1,71,29,0,0,20,7,6,3,3,3,3,0,417,154,0,1,0,0,20,7,6,3,11,3,3,1,0,0,0,0,0,0,0,0,0,0,4,2,417,154,0,0,6,3,22,22,16,5,73,30,72,30,8,12,2,5,6,6,14,43,35,20,15,12,20,8,12,9,17,5,5,17,5,0,130,111,0,1,9,12,1,3
4623516,2025-12-02T12:00:00-05:00,Arabia Saudita,Omán,61,79,2,1,66,34,0,0,14,6,5,3,4,1,1,1,391,176,0,0,0,0,14,6,5,3,6,2,3,1,1,0,0,0,0,0,0,0,0,0,2,1,391,176,0,0,4,2,39,20,12,2,77,61,67,37,13,14,1,3,24,11,27,33,38,12,17,4,21,8,10,14,3,7,7,3,1,1,161,161,0,0,17,10,1,0
4623517,2025-12-03T07:00:00-05:00,Argelia,Sudán,28,117,0,0,43,57,0,0,5,8,2,1,0,0,3,1,237,363,1,0,0,0,5,8,2,1,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,237,363,0,0,2,4,27,33,4,7,57,65,53,79,16,13,0,1,11,14,29,18,44,37,26,15,18,22,8,13,4,7,7,4,3,5,139,144,1,0,14,10,3,1
4623518,2025-12-03T09:30:00-05:00,Irak,Bahrein,56,93,2,1,42,58,0,0,8,10,3,1,1,0,1,4,279,380,0,1,0,0,8,10,3,1,2,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,279,380,0,0,3,1,26,25,5,4,54,69,61,66,9,7,0,1,14,11,30,21,36,25,15,9,21,16,17,14,9,8,7,9,2,2,135,146,0,1,15,17,4,2
